cid,isosmiles,mw,polararea,complexity,heavycnt,hbonddonor,hbondacc,rotbonds,mp
31265,CCCCCC(=O)OCC,144.21,26.3,89.3,10,0,2,6,-67.25
31271,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,370.6,52.6,296.0,26,0,4,21,-70.0
31275,C1COCCO1,88.11,18.5,26.5,6,0,2,0,11.85
31276,CC(C)CCOC(=O)C,130.18,26.3,86.9,9,0,2,4,-78.62
31277,C(C(=O)O)SCC(=O)O,150.16,99.9,108.0,9,2,5,4,129.0
31278,CCCCCCCCCCCCCCCCCC(=O)OCCCC,340.6,26.3,250.0,24,0,2,20,27.17
31279,C=CCNCC=C,97.16,12.0,49.2,7,1,1,4,-88.4
31280,CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],378.5,0.0,198.0,22,0,1,16,182.0
31283,CCCCCCCCCCCCCC(=O)OCC,256.42,26.3,178.0,18,0,2,14,12.3
31284,CCCCCCCCCCCCCC(=O)OC,242.4,26.3,166.0,17,0,2,13,18.83
31286,CCCCCCCC#N,125.21,23.8,88.0,9,0,1,5,-45.6
31288,CCCCOCCOCCOC(=O)C,204.26,44.8,136.0,14,0,4,10,-32.0
31289,CCCCCCCCC=O,142.24,17.1,69.1,10,0,1,7,-19.3
31296,C(Cl)(Br)Br,208.28,0.0,13.5,4,0,0,0,-20.0
31297,CS(=O)(=O)Cl,114.55,42.5,95.3,5,0,2,0,-32.0
31298,C(O)[P+](CO)(CO)CO.[Cl-],190.56,80.9,55.5,10,4,5,4,154.0
31301,C(C(F)(F)Br)(F)(F)Br,259.82,0.0,78.0,8,0,4,1,-110.36
31304,CC(=C)[C@@H]1C2[C@@H]3[C@@]4([C@](C1C(=O)O2)(CC5[C@]4(O5)C(=O)O3)O)C.C[C@@]12[C@H]3C4[C@H](C([C@@]1(C[C@@H]5[C@]2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,602.6,191.0,1290.0,43,3,13,2,203.0
31307,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@H]([C@@]2(C(=O)CO)O)O)CCC4=CC(=O)C=C[C@@]43C)F)O,394.4,115.0,807.0,28,4,7,2,270.0
31316,CC1=CC(=C(C=C1C2(C3=CC=CC=C3C(=O)O2)C4=CC(=C(C=C4C)O)C(C)C)C(C)C)O,430.5,66.8,636.0,32,2,4,4,253.0
31335,CC1(C(=O)N(C(=O)N1Cl)Br)C,241.47,40.6,231.0,11,0,2,0,163.5
31337,C(C(CO)(CO)[N+](=O)[O-])O,151.12,107.0,107.0,10,3,5,3,214.0
31340,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,678.6,238.0,1210.0,47,0,19,21,86.5
31341,C1C=CCC2C1C3CC=CCC3(O2)C=O,204.26,26.3,331.0,15,0,2,1,-80.0
31347,C1CCS(=O)(=O)C1,120.17,42.5,128.0,7,0,2,0,27.6
31352,C(C(CO)(CO)COCC(CO)(CO)CO)O,254.28,131.0,153.0,17,6,7,10,221.0
31356,C(C(CBr)Br)OP(=O)(OCC(CBr)Br)OCC(CBr)Br,697.6,44.8,255.0,20,0,4,12,5.5
31368,CC(=C)C#N,67.09,23.8,83.1,5,0,1,0,-35.8
31386,C1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2,218.27,42.5,253.0,15,0,2,2,128.5
31390,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,248.3,80.6,323.0,17,2,4,3,200.0
31398,C1CC(=O)N(C1=O)Cl,133.53,37.4,129.0,8,0,2,0,150.0
31401,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,392.6,77.8,605.0,28,3,4,4,203.0
31402,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,318.5,37.3,500.0,23,1,2,1,173.67
31412,C1=CC=C2C(=C1)C3=C4C(=CC=C5C4=C(C=C3)C(=O)C6=CC=CC=C65)C2=O,332.3,34.1,570.0,26,0,2,0,385.0
31416,CC1=CC=C(C=C1)NC2=C3C(=C(C=C2)NC4=CC=C(C=C4)C)C(=O)C5=CC=CC=C5C3=O,418.5,58.2,619.0,32,2,4,4,218.0
31420,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)N)N,238.24,86.2,346.0,18,2,4,0,268.0
31422,C1=CC(=C2C(=CC=C(C2=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,304.21,149.0,423.0,22,4,8,4,320.0
31426,CC1=C(C2=C(C=C1)C(=O)C3=CC=CC=C3C2=O)[N+](=O)[O-],267.24,80.0,455.0,20,0,4,0,270.5
31475,C1=CC(=CC=C1OC2=C(C=C(C=C2)NC(=O)C3=C(C(=CC(=C3)I)I)O)Cl)Cl,626.0,58.6,507.0,27,2,3,4,169.0
31477,CC1=CC(=C(C(=C1OC(=O)C)C)C)OCC(CNC(C)C)O,309.4,67.8,348.0,22,2,5,8,106.0
31493,CCC1=CC(=CC=C1)C(=O)C,148.2,17.1,140.0,11,0,1,2,-20.0
31508,CC1=CC2=C(C=C1)C(=NC(=O)N2C(C)C)C3=CC=CC=C3,278.3,32.7,423.0,21,0,1,2,137.5
31573,CCNC1=NC(=NC(=N1)SC)NC(C)C(C)C,255.39,88.0,214.0,17,2,6,6,65.0
31593,C1=CC=C(C=C1)CNC(=O)CN2C=CN=C2[N+](=O)[O-],260.25,92.7,325.0,19,1,4,4,189.0
31640,C1C(=O)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3)CC(F)(F)F,352.7,32.7,503.0,24,0,5,2,165.0
31645,CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C,238.29,58.6,270.0,17,0,5,3,90.5
31703,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,543.5,206.0,977.0,39,6,12,5,230.0
31738,C1CNCCC1CC2=CC=CC=C2,175.27,12.0,132.0,13,1,1,2,16.8
31772,CC1CS(=O)(=O)CCN1N=CC2=CC=C(O2)[N+](=O)[O-],287.29,117.0,467.0,19,0,7,2,181.0
31957,CCN(CC)C1=NC(=CC(=N1)OP(=S)(OCC)OCC)C,333.39,88.8,335.0,21,0,7,9,15.0
32031,CC1=CC(=C(C=C1)C(=O)OC)C,164.2,26.3,165.0,12,0,2,2,-2.0
32045,CCCCCC(CCCCC)O,172.31,20.2,71.1,12,1,1,8,25.0
32051,[Zn+2],65.4,0.0,0.0,1,0,0,0,419.5
32154,CC(C)(C#C)NC(=O)C1=CC(=CC(=C1)Cl)Cl,256.12,29.1,308.0,16,1,1,3,155.0
32484,CC(C)C1=C(C(=CC=C1)C(C)C)N,177.29,26.0,135.0,13,1,1,2,-45.0
32485,CCC1=CC=CC(=C1N)C,135.21,26.0,101.0,10,1,1,1,-33.0
32597,CC1=C(CCCO1)C(=O)NC2=CC=CC=C2,217.26,38.3,290.0,16,1,2,2,110.5
32681,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C=CC6=CC(=C(C(=C6)OC)OC)OC,634.7,118.0,1080.0,46,1,10,11,238.5
32743,C=CCC(=O)O,86.09,37.3,65.9,6,1,2,2,-35.0
32777,CCC(=O)C(=C)C,98.14,17.1,92.4,7,0,1,2,-69.5
32778,CC1=CC(=NO1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NN3CCCCCC3,449.5,142.0,697.0,31,3,7,7,189.0
32798,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,467.0,80.7,929.0,32,1,6,5,196.25
32834,CC1=CC(=CC(=C1)Cl)Cl,161.03,0.0,82.9,9,0,0,0,26.0
32872,CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,345.4,88.9,403.0,22,1,6,9,-12.0
32876,CCSC(=O)COC1=C(C=C(C=C1)Cl)C,244.74,51.6,211.0,15,0,3,5,41.5
32883,CC1=CC(=C(C=C1)C)Cl,140.61,0.0,90.6,9,0,0,0,1.6
32885,CC1=C(C(=CC=C1)C)Cl,140.61,0.0,80.6,9,0,0,0,-35.0
32886,CC1=C(C=C(C=C1)Cl)C,140.61,0.0,90.6,9,0,0,0,-6.0
32898,CC(C)CCCCCCCO,158.28,20.2,69.3,11,1,1,7,7.0
32921,CNC(=O)N(C)C1=NN=C(S1)C(F)(F)F,240.21,86.4,249.0,15,1,7,1,136.5
33039,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,244.22,78.9,385.0,17,2,5,2,177.0
33105,CC1=C2C(=CC=C1)C=CO2,132.16,13.1,122.0,10,0,1,0,109.0
33133,CC1=CC(=CC(=C1)OP(=O)(OC2=CC(=CC(=C2)C)C)OC3=CC(=CC(=C3)C)C)C,410.4,44.8,461.0,29,0,4,6,46.0
33157,C(CCl)C(Cl)Cl,147.43,0.0,27.2,6,0,0,2,-59.0
33176,CC1=C(C2=C(N1CC(=O)O)C=C(C=C2)OC)C(=O)C3=CC=C(C=C3)Cl,357.8,68.5,506.0,25,1,4,5,242.0
33256,CCOP(=O)(C(=O)N)[O-].[NH4+],170.1,93.4,148.0,10,2,4,3,175.0
33257,CCOP(=O)(C(=O)N)O,153.07,89.6,156.0,9,2,4,3,175.0
33360,CCOC1C(C2=C(O1)C=CC(=C2)OS(=O)(=O)C)(C)C,286.35,70.2,411.0,19,0,5,4,71.0
33443,CCC(C)NC1=NC(=NC(=N1)NCC)OC,225.29,72.0,192.0,16,2,6,6,87.0
33500,CCCN(CC1CC1)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],347.29,94.9,449.0,24,0,8,5,32.3
33588,CCCCCCC(C)CCCCCC,198.39,0.0,84.2,14,0,0,10,-37.2
33613,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C,365.4,158.0,590.0,25,4,7,4,194.0
33624,CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O,316.42,108.0,310.0,21,2,8,7,202.0
33629,CCCC#CC,82.14,0.0,68.5,6,0,0,1,-89.6
33630,C1CN(CCC1(C2=CC(=C(C=C2)Cl)C(F)(F)F)O)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,524.0,23.5,647.0,36,1,7,7,106.0
33637,CC1=CC=CC=C1OC,122.16,9.2,80.6,9,0,1,1,-34.1
33643,CCCI,169.99,0.0,7.2,4,0,0,1,-101.3
33711,CC1=CC(=CC=C1)C(C)(C)C,148.24,0.0,119.0,11,0,0,1,-41.4
33775,CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl,303.67,44.7,461.0,20,1,6,2,184.0
33791,C1C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)C(=O)O1,271.9,26.3,260.0,14,0,2,0,209.5
33916,CC1=C(C=C(C=C1Br)Br)Br,328.83,0.0,103.0,10,0,0,0,70.0
33925,CCC1(C(=O)N(C(=O)N(C1=O)COC)COC)C2=CC=CC=C2,320.34,76.2,445.0,23,0,5,6,117.0
33934,CC(C)CCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC(C)C,390.6,52.6,390.0,28,0,4,16,-45.0
33977,C(C(F)(F)F)(C(F)(F)I)(F)F,295.93,0.0,146.0,11,0,7,1,-95.0
34081,C1CC(C(C(C1)(COC(=O)C2=CN=CC=C2)COC(=O)C3=CN=CC=C3)O)(COC(=O)C4=CN=CC=C4)COC(=O)C5=CN=CC=C5,640.6,177.0,926.0,47,1,13,16,178.5
34140,C1=CC(=C(C=C1Cl)Cl)OC2=C(C=C(C=C2)Cl)Cl,308.0,9.2,227.0,17,0,1,2,71.0
34192,CCN(CC)C(=O)SCC1=CC=C(C=C1)Cl,257.779,45.6,213.0,16,0,2,5,3.3
34254,C=CC1=C(C=CC=C1Cl)Cl,173.04,0.0,112.0,10,0,0,1,89.0
34295,CC1=C(SC=C1)C,112.19,28.2,61.2,7,0,1,0,-49.0
34312,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,252.27,63.4,382.0,19,1,2,0,215.5
34359,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)NN,226.23,116.0,261.0,16,5,6,4,208.0
34385,C1=C2C=C(C=C(C2=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],308.16,183.0,459.0,22,0,8,0,207.0
34457,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)COC(=O)CCCC4=CC=C(C=C4)N(CCCl)CCCl)O)CCC5=CC(=O)C=C[C@]35C)O,646.6,104.0,1140.0,44,2,7,13,163.5
34468,CCN(CC)C1=C(C=C(C(=C1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-],322.24,121.0,419.0,22,1,9,3,98.0
34469,CCCN(CCC)C1=C(C=C(C(=C1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-],350.29,121.0,446.0,24,1,9,5,124.0
34488,CN(C(=O)CSP(=S)(C)OC)C(=O)OC,271.3,113.0,297.0,15,0,6,5,36.0
34526,CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,305.34,88.8,310.0,19,0,7,7,15.0
34586,C1=CC=C2C(=C1)OC3=CC(=C(C=C3O2)Cl)Cl,253.08,18.5,235.0,16,0,2,0,163.0
34609,C1CC(CCC1O)Cl,134.6,20.2,66.9,8,1,1,0,82.5
34633,CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4,427.5,96.4,601.0,30,1,6,6,156.5
34702,CC1=C(C(=CC=C1)Cl)Cl,161.03,0.0,92.9,9,0,0,0,6.0
34766,CCSCC1=CC=CC=C1OC(=O)NC,225.31,63.6,199.0,15,1,3,5,33.4
34777,C1=CC(=CC(=C1)C=O)C=O,134.13,34.1,117.0,10,0,2,2,89.0
35331,C1=CC=C2C(=C1)C3=C(O2)C(=C(C(=C3Cl)Cl)Cl)Cl,306.0,13.1,300.0,17,0,1,0,169.0
35378,COC1=CC=C(C=C1)N(CCCC(=O)O)C(=O)C2=CC=C(C=C2)Cl,347.8,66.8,415.0,24,1,4,7,115.5
35397,CC1=CC(=C(C(=C1)Cl)Cl)Cl,195.5,0.0,103.0,10,0,0,0,45.5
35454,C1=CC=C2C(=C1)OC3=C(O2)C(=C(C(=C3Cl)Cl)Cl)Cl,322.0,18.5,287.0,18,0,2,0,188.0
35455,CC(=CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)C,320.4,40.6,462.0,24,0,2,4,156.5
35685,CN1C2=C(N=C1N(C)CCO)N(C(=O)N(C2=O)C)C,267.28,81.9,391.0,19,1,5,3,105.0
35698,C#CCCCCCCC(=O)O,154.21,37.3,152.0,11,1,2,6,19.0
35699,CC(C)CNC(=O)N1CCNC1=O,185.22,61.4,215.0,13,2,2,2,95.5
35746,C1=C(C=C(C=C1Cl)Cl)C=O,175.01,17.1,117.0,10,0,1,1,65.0
35802,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=C(C=C3)F,313.28,84.1,454.0,23,2,5,4,260.0
35803,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3CC3,259.26,84.1,383.0,19,2,4,4,250.5
35842,C1=CC2=C(C=C1[N+](=O)[O-])C(=O)C3=C2C=CC(=C3)[N+](=O)[O-],270.2,109.0,415.0,20,0,5,0,293.5
35860,C=CCCCCCCC(=O)O,156.22,37.3,119.0,11,1,2,7,5.0
35935,CC(C1=CC(=C(C=C1)N2CC=CC2)Cl)C(=O)O,251.71,40.5,311.0,17,1,3,3,99.0
35949,COC1=CC(=CC(=C1OCCN2CCOCC2)OC)C(=O)C3=CC=C(C=C3)Cl,405.9,57.2,465.0,28,0,6,8,91.5
36081,CC(=O)OC1CCC(CC1)C(C)(C)C,198.3,26.3,195.0,14,0,2,3,-50.0
36089,CC1=CCC(C[C@@H]1O)C(C)(C)O,170.25,40.5,194.0,12,2,2,1,130.5
36186,C1=CC(=C(C=C1C2=C(C=CC(=C2)Cl)Cl)Cl)Cl,292.0,0.0,233.0,16,0,0,1,106.0
36219,C1CNC2=C1C=C(C=C2)[N+](=O)[O-],164.16,57.8,190.0,12,1,3,0,93.0
36242,CC12CC1(C(=O)N(C2=O)C3=CC(=CC(=C3)Cl)Cl)C,284.13,37.4,405.0,18,0,2,1,166.0
36250,COC1=C(C=CC(=C1)OC2=C(C=C(C=C2)Cl)Cl)[N+](=O)[O-],314.12,64.3,339.0,20,0,4,3,113.5
36273,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N=CN3CCCCCC3)C(=O)O)C,325.4,98.5,500.0,22,1,5,3,156.0
36274,CC(C)(C#N)NC1=NC(=NC(=N1)NC2CC2)Cl,252.7,86.5,320.0,17,2,6,4,170.0
36283,C1CCN[C@H](C1)[C@H](C2=CC(=C(C=C2)O)O)O,223.27,72.7,224.0,16,4,4,2,203.5
36324,CC1=CC(=C(C=C1)N=CN(C)C=NC2=C(C=C(C=C2)C)C)C,293.4,28.0,354.0,22,0,2,4,86.0
36339,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,244.29,44.1,277.0,18,0,3,5,67.0
36383,C1=CC(=C(C=C1N(CCO)CCO)[N+](=O)[O-])NCCO,285.3,122.0,281.0,20,4,7,8,95.5
36392,CCCN(CCCl)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],355.7,94.9,403.0,23,0,8,5,42.0
36462,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,588.6,161.0,969.0,42,3,13,5,243.5
36478,CN(C)C(=O)NC1=CC(=C(C=C1)SC(F)(F)Cl)Cl,315.17,57.6,308.0,18,1,4,3,113.5
36573,CC1=CC(=O)NS(=O)(=O)O1,163.15,80.8,283.0,10,1,4,0,123.22
36584,CCNC1=NC(=NC(=N1)OC)NC(C)(C)C,225.29,72.0,206.0,16,2,6,5,123.5
36588,COC1=CC(=CC(=C1)Cl)Cl,177.02,9.2,97.8,10,0,1,1,41.0
36599,CCCCCCC(CC(=O)O)O,174.24,57.5,123.0,12,2,3,7,61.0
36614,C1=CC2=C(C=C1Cl)OC3=CC(=C(C=C3O2)Cl)Cl,287.5,18.5,289.0,17,0,2,0,162.0
36679,CC(C)C1=CC=C(C=C1)NC(=O)N(C)C,206.28,32.299,206.0,15,1,1,2,158.0
36867,CCN(CC)C(=O)SCC1=CC=CC=C1Cl,257.779,45.6,221.0,16,0,2,5,9.0
36879,CC(C(=NOC(=O)NC)C)SC,190.27,76.0,182.0,12,1,4,4,25.0
37125,CCCSP(=S)(OCC)OC1=CC=C(C=C1)SC,322.5,101.0,268.0,18,0,5,8,-15.0
37153,C(CCCCCO)CCCCO,174.28,40.5,64.2,12,2,2,9,74.0
37182,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N,197.15,118.0,246.0,14,1,5,0,174.5
37256,CC(=O)NC1=CC=C(C=C1)C#N,160.17,52.9,208.0,12,1,2,1,207.0
37270,C1=C2C(=C(C(=C1Cl)Cl)Cl)OC3=C(O2)C(=C(C(=C3Cl)Cl)Cl)Cl,425.3,18.5,400.0,21,0,2,0,264.0
37464,CC(C)(C)NC[C@@H](COC1=CC=CC=C1C2CCCC2)O,291.4,41.5,294.0,21,2,3,7,70.0
37511,CC(CN(C)C)O,103.16,23.5,45.3,7,1,2,2,124.0
37517,CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,330.16,69.7,448.0,21,1,3,2,136.0
37524,CC1(CC(CC(N1)(C)C)N)C,156.27,38.0,134.0,11,2,2,0,17.0
37580,CCC1=CC(=NC(=C1)C)C,135.21,12.9,90.9,10,0,1,1,97.0
37768,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N,585.6,332.0,819.0,40,13,17,10,203.5
37829,C=CCN(CC=C)C(=O)C(Cl)Cl,208.08,20.3,170.0,12,0,1,5,5.5
37840,C1=C(C=C(C(=C1Br)OCCOC2=C(C=C(C=C2Br)Br)Br)Br)Br,687.6,18.5,291.0,22,0,2,5,222.0
37869,CC1=C(C=CC(=C1)S(=O)(=O)C2=CC=CC=C2)NS(=O)(=O)C(F)(F)F,379.4,97.1,628.0,24,1,8,4,143.0
37879,C1=CC(=C(C=C1N)C(=O)O)Cl,171.58,63.3,163.0,11,2,3,1,188.0
37995,CCC1=NC(=CC(=N1)OP(=S)(OC)OC)OCC,292.29,94.8,287.0,18,0,7,7,-3.35
38090,CCC1=C(C(=CC=C1)CC)N(CC(=O)OCC)C(=O)CCl,311.8,46.6,336.0,21,0,3,8,49.5
38103,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)N)SC1)C(=O)O,349.4,138.0,697.0,24,3,6,4,140.0
38199,C1=C2C3=C(C(=C(C(=C3Cl)Cl)Cl)Cl)OC2=C(C(=C1Cl)Cl)Cl,409.3,13.1,383.0,20,0,1,0,233.0
38200,C12=C(C(=C(C(=C1Cl)Cl)Cl)Cl)OC3=C2C(=C(C(=C3Cl)Cl)Cl)Cl,443.7,13.1,375.0,21,0,1,0,258.0
38213,C1=CC2=C(C=C1Br)OC3=C(O2)C=C(C=C3)Br,341.98,18.5,235.0,16,0,2,0,193.0
38235,CC(C)(C)C(=NOC(=O)NC)CSC,218.32,76.0,221.0,14,1,4,5,57.0
38251,C1=C2C(=CC(=C1Cl)Cl)OC3=C(O2)C(=C(C(=C3Cl)Cl)Cl)Cl,390.9,18.5,338.0,20,0,2,0,273.0
38252,C1=CC=C2C(=C1)OC3=C(O2)C=C(C=C3)Cl,218.63,18.5,234.0,15,0,2,0,88.0
38253,C1=CC=C2C(=C1)OC3=C(O2)C(=C(C=C3Cl)Cl)Cl,287.5,18.5,289.0,17,0,2,0,128.0
38254,C1=CC2=C(C=C1Cl)OC3=C(O2)C(=C(C(=C3Cl)Cl)Cl)Cl,356.4,18.5,344.0,19,0,2,0,195.0
38255,C1=C(C2=C(C(=C1Cl)Cl)OC3=C(O2)C(=C(C=C3Cl)Cl)Cl)Cl,390.9,18.5,338.0,20,0,2,0,238.0
38295,COC(=O)C1C2CC(C1C(=O)OC)C=C2,210.23,52.6,291.0,15,0,4,4,38.0
38360,CCCCCCOC1=CC=C(C=C1)N,193.28,35.2,130.0,14,1,2,6,44.0
38409,C1=CSC(=C1)C(=O)C2=C(C(=C(C=C2)OCC(=O)O)Cl)Cl,331.2,91.8,379.0,20,1,5,5,149.0
38439,C1=C2C(=CC(=C1Cl)Cl)OC3=C(C(=C(C=C3O2)Cl)Cl)Cl,356.4,18.5,344.0,19,0,2,0,240.0
38479,CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-],281.31,104.0,349.0,20,1,5,4,56.0
38687,CC(C(=O)O)OC1=CC=C(C=C1)OC2=C(C=C(C=C2)Cl)Cl,327.2,55.8,345.0,21,1,4,5,120.0
38839,CC1=CC(=CC=C1)C(=O)C2=CC(=C(C=C2)OC)C,240.3,26.3,287.0,18,0,2,3,62.3
38853,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,211.21,104.0,246.0,15,4,5,3,300.0
38854,CC1=NN=C(C(=O)N1N)C2=CC=CC=C2,202.21,71.0,328.0,15,1,4,1,166.95
38882,CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O.O,265.16,118.0,292.0,17,4,8,4,141.5
38884,CCCCC1=C(N=C(N=C1OS(=O)(=O)N(C)C)NCC)C,316.42,92.8,397.0,21,1,7,8,50.5
38945,CC1=C(C(=CC=C1)C)NC(=O)C(C)N,192.26,55.1,196.0,14,2,2,2,256.0
39040,CC1=C2C(=CC=C1)SC3=NN=CN23,189.24,58.4,211.0,13,0,3,0,187.0
39042,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,361.8,75.6,452.0,25,2,4,7,186.0
39135,COC(=O)C1=C(C=C(C=C1)Cl)[N+](=O)[O-],215.59,72.1,240.0,14,0,4,2,44.0
39147,CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O,309.4,82.0,344.0,22,4,5,6,130.0
39184,C1=CC2=C(C=CC3=C2C4=C1C=CC(=C4C=C3)[N+](=O)[O-])[N+](=O)[O-],292.24,91.6,442.0,22,0,4,0,300.0
39211,C1=CC(=C(C=C1O)C=O)[N+](=O)[O-],167.12,83.1,188.0,12,1,4,1,167.0
39230,COC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)Cl)Cl)[N+](=O)[O-],342.1,81.4,417.0,22,0,5,4,85.0
39238,CC1=CC=C(C=C1)NC(=O)NC(C)(C)C2=CC=CC=C2,268.35,41.1,313.0,20,2,1,3,203.0
39326,C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)C(F)(F)F)Cl,317.65,55.0,367.0,21,0,6,2,68.0
39327,CCOC1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-],361.7,64.3,432.0,24,0,7,4,84.0
39385,CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,293.75,57.0,338.0,20,0,4,5,82.15
39463,CC1=C(C=C(C=C1)NC(=O)C)NS(=O)(=O)C(F)(F)F,296.27,83.6,430.0,19,2,7,3,176.0
39562,C1=CC=C2C(=C1)C(=NN2CC3=C(C=C(C=C3)Cl)Cl)C(=O)O,321.2,55.1,396.0,21,1,3,3,207.0
39656,COC1=C(C=CC(=C1Cl)Cl)Cl,211.5,9.2,131.0,11,0,1,1,45.0
39676,CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C,286.11,46.6,391.0,18,0,3,2,108.0
39681,CC(C)OC(=O)C(=C1SCCS1)C(=O)OC(C)C,290.4,103.0,329.0,18,0,6,6,54.0
39722,CC1=C(C(=CC=C1)C)N(CCOC)C(=O)CCl,255.74,29.5,238.0,17,0,2,5,46.0
39728,C1=C2C(=CC(=C1Cl)Cl)OC3=CC(=C(C=C3O2)Br)Br,410.9,18.5,291.0,18,0,2,0,316.0
39729,C1=C2C(=CC(=C1Br)Br)OC3=CC(=C(C=C3O2)Br)Br,499.77,18.5,259.0,18,0,2,0,334.0
39731,C1=C2C(=CC(=C1F)F)OC3=CC(=C(C=C3O2)Br)Br,377.96,18.5,291.0,18,0,4,0,210.0
39742,CCCCCCCCC(=O)OCCCC,214.34,26.3,144.0,15,0,2,11,-38.0
39763,CC(=O)N=C1C=CC(=O)C=C1,149.15,46.5,267.0,11,0,2,0,74.5
